timestamp,x,y,z
117.4140,0.5446,-0.0855,0.0054
117.4300,0.5487,-0.0857,0.0064
117.4520,0.5486,-0.0858,0.0063
117.4690,0.5485,-0.0882,0.0049
117.5090,0.5541,-0.1001,0.0032
117.5420,0.5545,-0.1021,0.0035
117.5700,0.5527,-0.1078,0.0028
117.5780,0.5565,-0.1125,0.0064
117.5950,0.5570,-0.1128,0.0069
117.6260,0.5669,-0.1170,0.0142
117.6500,0.5971,-0.1267,0.0315
117.6730,0.6074,-0.1308,0.0348
117.6970,0.6188,-0.1364,0.0397
117.7250,0.6271,-0.1411,0.0402
117.7610,0.6397,-0.1480,0.0330
117.7890,0.6515,-0.1525,0.0270
117.8170,0.6581,-0.1559,0.0224
117.8240,0.6627,-0.1552,0.0214
117.8490,0.6627,-0.1550,0.0214
117.8580,0.6622,-0.1513,0.0201
117.8950,0.6639,-0.1375,0.0195
117.9200,0.6714,-0.1195,0.0253
117.9260,0.6765,-0.1079,0.0282
117.9400,0.6826,-0.0939,0.0288
117.9580,0.6833,-0.0923,0.0287
117.9810,0.6887,-0.0801,0.0260
118.0070,0.6971,-0.0595,0.0148
118.0390,0.6998,-0.0472,0.0094
118.0670,0.7004,-0.0336,0.0088
118.0910,0.7095,-0.0247,0.0157
118.1170,0.7216,-0.0149,0.0193
118.1450,0.7340,-0.0044,0.0172
118.1750,0.7488,0.0052,0.0139
118.2010,0.7610,0.0110,0.0113
118.2270,0.7661,0.0187,0.0078
118.2340,0.7740,0.0221,0.0072
118.2770,0.7858,0.0226,0.0068
118.3220,0.8010,0.0190,0.0054
118.3400,0.8011,0.0148,0.0046
118.3750,0.7966,0.0070,0.0029
118.4100,0.8001,0.0011,0.0070
118.4390,0.8088,-0.0015,0.0115
118.4650,0.8220,-0.0075,0.0163
118.4860,0.8285,-0.0147,0.0178
118.4970,0.8382,-0.0281,0.0165
118.5170,0.8388,-0.0285,0.0165
118.5340,0.8601,-0.0397,0.0226
118.5590,0.8635,-0.0407,0.0234
118.5850,0.8831,-0.0459,0.0246
118.6170,0.9051,-0.0531,0.0201
118.6230,0.9198,-0.0576,0.0114
118.6400,0.9201,-0.0577,0.0110
118.6760,0.9273,-0.0618,0.0076
118.6850,0.9314,-0.0615,0.0065
118.7110,0.9368,-0.0573,0.0033
118.7390,0.9387,-0.0468,0.0057
118.7750,0.9418,-0.0347,0.0076
118.7970,0.9412,-0.0210,0.0046
118.8260,0.9418,-0.0084,0.0033
118.8440,0.9423,-0.0013,0.0032
118.8650,0.9423,-0.0010,0.0032
118.8970,0.9428,0.0085,0.0042
118.9240,0.9430,0.0135,0.0034
118.9530,0.9430,0.0184,0.0048
118.9880,0.9417,0.0242,0.0058
119.0160,0.9443,0.0283,0.0099
119.0460,0.9445,0.0267,0.0138
119.0560,0.9404,0.0290,0.0096
119.0780,0.9401,0.0292,0.0090
119.0890,0.9347,0.0292,0.0039
119.1090,0.9353,0.0276,0.0034
119.1310,0.9357,0.0212,0.0045
119.1600,0.9340,0.0140,0.0043
119.1730,0.9335,0.0030,0.0045
119.1940,0.9336,0.0025,0.0045
119.2240,0.9406,-0.0069,0.0093
119.3120,0.9658,-0.0153,0.0217
119.3220,0.9818,-0.0233,0.0264
119.3680,1.0154,-0.0484,0.0245
119.3960,1.0229,-0.0557,0.0222
119.4200,1.0262,-0.0555,0.0207
119.4490,1.0272,-0.0535,0.0174
119.4630,1.0285,-0.0500,0.0138
119.4840,1.0294,-0.0467,0.0119
119.5060,1.0293,-0.0464,0.0116
119.5660,1.0282,-0.0436,0.0075
119.5840,1.0293,-0.0390,0.0050
119.5980,1.0316,-0.0307,0.0072
119.6010,1.0329,-0.0270,0.0060
119.6370,1.0350,-0.0231,0.0008
119.6740,1.0355,-0.0156,0.0020
119.7020,1.0382,-0.0104,0.0023
119.7140,1.0398,-0.0076,0.0045
119.7350,1.0398,-0.0076,0.0046
119.7650,1.0381,-0.0066,0.0066
119.7930,1.0362,0.0009,0.0084
119.8230,1.0396,0.0088,0.0082
119.8560,1.0533,0.0129,0.0055
119.8830,1.0629,0.0153,0.0049
119.9100,1.0679,0.0153,0.0036
119.9410,1.0726,0.0133,0.0034
119.9800,1.0751,0.0074,0.0035
120.0100,1.0770,0.0041,0.0028
120.0340,1.0787,-0.0002,0.0022
120.0400,1.0787,-0.0015,0.0024
120.0730,1.0796,-0.0032,0.0023
120.0980,1.0828,-0.0074,0.0030
120.1270,1.0861,-0.0088,0.0073
120.1560,1.1113,-0.0131,0.0238
120.1880,1.1200,-0.0155,0.0286
120.2030,1.1522,-0.0281,0.0375
120.2180,1.1530,-0.0284,0.0375
120.2490,1.1745,-0.0356,0.0346
120.2580,1.1813,-0.0393,0.0326
120.2730,1.1891,-0.0453,0.0290
120.2940,1.1895,-0.0455,0.0287
120.3270,1.2046,-0.0538,0.0120
120.3560,1.2181,-0.0550,0.0046
120.3890,1.2258,-0.0455,0.0071
120.4040,1.2283,-0.0314,0.0085
120.4260,1.2283,-0.0310,0.0085
120.4670,1.2272,-0.0188,0.0026
120.4970,1.2269,-0.0068,-0.0008
120.5280,1.2252,-0.0024,0.0051
120.5370,1.2256,0.0034,0.0095
120.5540,1.2257,0.0037,0.0096
120.5810,1.2275,0.0054,0.0122
120.5880,1.2261,0.0051,0.0121
120.6110,1.2261,0.0052,0.0121
120.6370,1.2303,0.0043,0.0081
120.6630,1.2334,0.0046,0.0073
120.7000,1.2386,0.0021,0.0044
120.7130,1.2428,-0.0003,0.0054
120.7360,1.2429,-0.0004,0.0054
120.7790,1.2467,-0.0000,0.0030
120.8130,1.2508,0.0028,0.0043
120.8390,1.2544,0.0060,0.0038
120.8660,1.2554,0.0037,0.0068
120.8970,1.2602,0.0022,0.0127
120.9290,1.2777,-0.0026,0.0228
120.9610,1.2938,-0.0093,0.0253
120.9900,1.3129,-0.0171,0.0209
121.0260,1.3291,-0.0236,0.0199
121.0760,1.3370,-0.0281,0.0186
121.0840,1.3419,-0.0311,0.0166
121.1060,1.3546,-0.0389,0.0123
121.1100,1.3671,-0.0485,0.0072
121.1270,1.3725,-0.0523,0.0086
121.1470,1.3731,-0.0524,0.0103
121.1730,1.3714,-0.0472,0.0118
121.1990,1.3756,-0.0357,0.0135
121.2220,1.3822,-0.0254,0.0161
121.2530,1.3855,-0.0177,0.0183
121.2790,1.3861,-0.0150,0.0148
121.3020,1.3871,-0.0131,0.0067
121.3280,1.3860,-0.0123,0.0053
121.3540,1.3914,-0.0118,0.0114
121.3820,1.3969,-0.0133,0.0131
121.4150,1.4010,-0.0136,0.0107
121.4270,1.4025,-0.0095,0.0099
121.4520,1.4026,-0.0091,0.0098
121.4610,1.4047,-0.0058,0.0085
121.4950,1.4111,0.0044,0.0116
121.5360,1.4163,0.0169,0.0113
121.5460,1.4176,0.0195,0.0095
121.5770,1.4202,0.0213,0.0071
121.6020,1.4243,0.0219,0.0066
121.6300,1.4261,0.0225,0.0067
121.6600,1.4284,0.0231,0.0042
121.6890,1.4295,0.0197,0.0047
121.6910,1.4292,0.0184,0.0048
121.7260,1.4307,0.0158,0.0033
121.7580,1.4340,0.0124,0.0032
121.7670,1.4354,0.0115,0.0033
121.7990,1.4358,0.0120,0.0039
121.8310,1.4348,0.0086,0.0074
121.8610,1.4281,0.0027,0.0134
121.9290,1.4425,-0.0159,0.0225
121.9770,1.4653,-0.0343,0.0164
122.0070,1.4749,-0.0429,0.0085
122.0360,1.4880,-0.0502,0.0111
122.0620,1.4895,-0.0504,0.0110
122.0990,1.4936,-0.0532,0.0054
122.1280,1.4922,-0.0511,-0.0007
122.1390,1.4870,-0.0431,-0.0035
122.1710,1.4858,-0.0381,-0.0025
122.2060,1.4843,-0.0229,0.0001
122.2380,1.4873,-0.0162,0.0011
122.2570,1.4875,-0.0104,0.0014
122.2710,1.4923,-0.0058,0.0037
122.3050,1.4950,-0.0050,0.0029
122.3360,1.4983,0.0032,0.0088
122.3640,1.4962,0.0045,0.0104
122.3870,1.4917,0.0056,0.0106
122.4160,1.4912,0.0102,0.0122
122.4430,1.4952,0.0099,0.0130
122.4760,1.4988,0.0113,0.0086
122.4890,1.5027,0.0109,0.0069
122.5110,1.5028,0.0108,0.0069
122.5560,1.5153,0.0004,0.0051
122.5920,1.5270,-0.0078,0.0035
122.6670,1.5242,-0.0098,0.0041
122.6790,1.5240,-0.0135,0.0043
122.6840,1.5232,-0.0140,0.0039
122.7080,1.5231,-0.0141,0.0040
122.7470,1.5239,-0.0116,0.0069
122.7780,1.5305,-0.0111,0.0138
122.8080,1.5452,-0.0128,0.0209
122.8510,1.5625,-0.0222,0.0209
122.8670,1.5784,-0.0289,0.0159
122.9630,1.5864,-0.0306,0.0149
122.9780,1.6019,-0.0348,0.0117
123.0050,1.6036,-0.0371,0.0093
123.0230,1.6038,-0.0361,0.0079
123.0590,1.6032,-0.0341,0.0063
123.0890,1.6033,-0.0291,0.0051
123.1290,1.6064,-0.0294,0.0041
123.1410,1.6069,-0.0284,0.0025
123.1690,1.6104,-0.0223,0.0028
123.1950,1.6131,-0.0187,0.0044
123.2250,1.6211,-0.0198,0.0055
123.2670,1.6360,-0.0209,0.0042
123.2740,1.6404,-0.0224,0.0039
123.3040,1.6424,-0.0231,0.0039
123.3360,1.6411,-0.0239,0.0062
123.3660,1.6383,-0.0200,0.0074
123.3980,1.6388,-0.0171,0.0071
123.4270,1.6374,-0.0119,0.0117
123.4300,1.6375,-0.0087,0.0159
123.4560,1.6376,-0.0086,0.0159
123.4840,1.6433,-0.0105,0.0129
123.5140,1.6511,-0.0136,0.0057
123.5840,1.6537,-0.0134,0.0050
123.6110,1.6607,-0.0183,0.0060
123.6390,1.6556,-0.0225,0.0051
123.6720,1.6453,-0.0236,0.0043
123.7050,1.6451,-0.0250,0.0034
123.7210,1.6434,-0.0232,0.0033
123.7330,1.6362,-0.0211,0.0040
123.7550,1.6359,-0.0209,0.0040
123.8030,1.6313,-0.0193,0.0049
123.8170,1.6362,-0.0239,0.0162
123.8400,1.6396,-0.0255,0.0171
123.8620,1.6417,-0.0274,0.0149
123.8950,1.6444,-0.0302,0.0162
123.9230,1.6574,-0.0374,0.0225
123.9890,1.6661,-0.0419,0.0247
124.0270,1.7009,-0.0646,0.0149
124.0580,1.7022,-0.0641,0.0136
124.0860,1.7023,-0.0593,0.0145
124.1170,1.7052,-0.0533,0.0120
124.1460,1.7093,-0.0515,0.0049
124.1770,1.7089,-0.0509,0.0015
124.2080,1.7097,-0.0457,0.0030
124.2160,1.7119,-0.0375,0.0034
124.2320,1.7121,-0.0372,0.0034
124.2590,1.7183,-0.0282,0.0033
124.2900,1.7201,-0.0236,0.0051
124.3010,1.7195,-0.0197,0.0075
124.3120,1.7198,-0.0195,0.0075
124.3300,1.7209,-0.0190,0.0078
124.3490,1.7244,-0.0119,0.0108
124.4160,1.7351,-0.0098,0.0082
124.4400,1.7405,-0.0113,0.0054
124.4750,1.7450,-0.0085,0.0046
124.5020,1.7528,-0.0104,0.0050
124.5120,1.7563,-0.0111,0.0054
124.5360,1.7565,-0.0112,0.0054
124.5620,1.7658,-0.0160,0.0036
124.5940,1.7726,-0.0209,0.0036
124.6210,1.7719,-0.0259,0.0042
124.6360,1.7737,-0.0285,0.0030
124.6570,1.7738,-0.0285,0.0031
124.6840,1.7796,-0.0268,0.0056
124.7210,1.8034,-0.0256,0.0165
124.7570,1.8297,-0.0266,0.0247
124.7860,1.8457,-0.0290,0.0272
124.8350,1.8679,-0.0344,0.0252
124.8510,1.8803,-0.0416,0.0144
124.8640,1.8817,-0.0424,0.0133
124.9090,1.8913,-0.0469,0.0045
124.9370,1.8984,-0.0413,0.0071
124.9720,1.9024,-0.0358,0.0070
125.0030,1.9015,-0.0340,0.0052
125.0050,1.9032,-0.0314,0.0050
125.0280,1.9034,-0.0310,0.0051
125.0540,1.9031,-0.0298,0.0047
125.0820,1.9027,-0.0246,0.0055
125.1110,1.9037,-0.0160,0.0089
125.1350,1.8984,-0.0129,0.0101
125.1650,1.8861,-0.0084,0.0095
125.1770,1.8776,-0.0005,0.0066
125.1960,1.8775,-0.0003,0.0065
125.2300,1.8762,0.0024,0.0037
125.2580,1.8802,0.0022,0.0036
125.2900,1.8855,0.0010,0.0043
125.3170,1.8882,-0.0023,0.0041
125.3490,1.8917,-0.0056,0.0040
125.3870,1.8952,-0.0131,0.0042
125.4150,1.8962,-0.0179,0.0029
125.4490,1.8991,-0.0167,0.0038
125.4780,1.8949,-0.0086,0.0073
125.4980,1.8976,-0.0072,0.0126
125.5140,1.9022,-0.0066,0.0125
125.5480,1.9045,-0.0047,0.0118
125.5770,1.9174,-0.0033,0.0199
125.6120,1.9375,-0.0094,0.0299
125.6510,1.9607,-0.0177,0.0288
125.6590,1.9757,-0.0212,0.0187
125.6780,1.9762,-0.0214,0.0183
125.6810,1.9775,-0.0221,0.0172
125.6940,1.9919,-0.0273,0.0109
125.7130,1.9928,-0.0275,0.0104
125.7490,2.0058,-0.0277,0.0036
125.7730,2.0227,-0.0260,0.0012
125.7800,2.0298,-0.0261,0.0007
125.8060,2.0331,-0.0264,0.0001
125.8170,2.0378,-0.0260,0.0020
125.8530,2.0399,-0.0246,0.0050
125.8890,2.0458,-0.0162,0.0116
125.9140,2.0480,-0.0106,0.0138
125.9420,2.0488,-0.0063,0.0162
125.9690,2.0489,-0.0071,0.0143
125.9870,2.0527,-0.0096,0.0085
125.9980,2.0579,-0.0086,0.0075
126.0270,2.0602,-0.0087,0.0065
126.0490,2.0626,-0.0090,0.0051
126.0590,2.0692,-0.0123,0.0042
126.0880,2.0693,-0.0124,0.0041
126.1000,2.0712,-0.0164,0.0032
126.1880,2.0699,-0.0215,0.0027
126.1950,2.0693,-0.0242,0.0032
126.2300,2.0730,-0.0250,0.0040
126.2390,2.0767,-0.0235,0.0074
126.2880,2.0909,-0.0188,0.0182
126.3240,2.1063,-0.0170,0.0240
126.3540,2.1191,-0.0205,0.0293
126.3750,2.1276,-0.0257,0.0309
126.4100,2.1421,-0.0342,0.0293
126.4370,2.1474,-0.0407,0.0219
126.4610,2.1470,-0.0396,0.0148
126.4860,2.1475,-0.0369,0.0108
126.5110,2.1477,-0.0330,0.0111
126.5380,2.1466,-0.0307,0.0084
126.5630,2.1439,-0.0275,0.0050
126.5870,2.1417,-0.0203,0.0046
126.6100,2.1412,-0.0157,0.0025
126.6350,2.1447,-0.0106,0.0002
126.6420,2.1478,-0.0049,0.0011
126.6650,2.1487,-0.0039,0.0020
126.6940,2.1461,-0.0027,0.0048
126.7000,2.1429,-0.0017,0.0086
126.7200,2.1430,-0.0016,0.0088
126.7430,2.1466,0.0030,0.0115
126.7720,2.1608,0.0065,0.0120
126.8020,2.1705,0.0079,0.0155
126.8280,2.1805,0.0084,0.0201
126.8690,2.1975,0.0064,0.0207
126.9160,2.2056,0.0034,0.0145
126.9430,2.2025,0.0009,0.0074
126.9640,2.2024,-0.0035,0.0017
126.9800,2.2031,-0.0032,0.0022
126.9960,2.2027,-0.0033,0.0023
127.0210,2.1991,-0.0042,0.0049
127.0260,2.2024,-0.0028,0.0078
127.0510,2.2093,-0.0020,0.0092
127.0740,2.2211,0.0002,0.0155
127.1030,2.2394,0.0021,0.0276
127.1320,2.2595,0.0034,0.0338
127.1560,2.2732,0.0050,0.0355
127.1780,2.2836,0.0054,0.0398
127.2090,2.2975,0.0054,0.0383
127.2340,2.3093,0.0048,0.0321
127.2600,2.3194,0.0044,0.0234
127.2860,2.3278,0.0027,0.0078
127.3170,2.3307,0.0091,0.0058
127.3270,2.3316,0.0193,0.0107
127.3590,2.3323,0.0235,0.0118
127.3890,2.3356,0.0382,0.0126
127.4200,2.3340,0.0469,0.0085
127.4440,2.3298,0.0554,0.0036
127.4750,2.3302,0.0600,0.0062
127.5010,2.3284,0.0614,0.0088
127.5350,2.3256,0.0634,0.0062
127.5600,2.3266,0.0676,0.0092
127.5620,2.3273,0.0708,0.0129
127.5870,2.3275,0.0736,0.0144
127.6170,2.3257,0.0832,0.0163
127.6210,2.3271,0.0876,0.0163
127.6460,2.3288,0.0897,0.0152
127.6730,2.3350,0.0930,0.0086
127.7040,2.3418,0.0945,0.0038
127.7310,2.3484,0.0937,0.0039
127.7440,2.3546,0.0899,0.0038
127.7630,2.3548,0.0896,0.0038
127.7780,2.3563,0.0867,0.0035
127.7900,2.3585,0.0843,0.0044
127.8120,2.3617,0.0843,0.0055
127.8380,2.3778,0.0818,0.0126
127.8610,2.4015,0.0806,0.0251
127.9070,2.4251,0.0815,0.0330
127.9500,2.4664,0.0802,0.0344
127.9620,2.4891,0.0748,0.0273
127.9950,2.4995,0.0725,0.0225
128.0010,2.5076,0.0725,0.0170
128.0220,2.5096,0.0735,0.0151
128.0460,2.5168,0.0763,0.0105
128.0580,2.5287,0.0871,0.0060
128.0770,2.5316,0.0944,0.0055
128.1030,2.5369,0.1070,0.0056
128.1350,2.5438,0.1211,0.0066
128.1400,2.5451,0.1305,0.0041
128.1630,2.5451,0.1311,0.0038
128.1890,2.5479,0.1413,0.0073
128.2180,2.5488,0.1532,0.0190
128.2510,2.5485,0.1590,0.0232
128.2810,2.5477,0.1633,0.0212
128.2870,2.5453,0.1654,0.0190
128.3040,2.5452,0.1655,0.0190
128.3290,2.5457,0.1725,0.0229
128.3550,2.5494,0.1770,0.0264
128.3820,2.5544,0.1783,0.0254
128.4070,2.5597,0.1759,0.0184
128.4120,2.5623,0.1731,0.0134
128.4360,2.5638,0.1722,0.0116
128.4600,2.5667,0.1718,0.0108
128.4870,2.5720,0.1708,0.0107
128.5130,2.5799,0.1647,0.0083
128.5420,2.5860,0.1599,0.0054
128.5680,2.5855,0.1582,0.0054
128.5910,2.5840,0.1560,0.0057
128.6130,2.5848,0.1555,0.0048
128.6200,2.5838,0.1552,0.0034
128.6460,2.5838,0.1551,0.0039
128.6740,2.5868,0.1556,0.0080
128.7000,2.5934,0.1560,0.0116
128.7040,2.6039,0.1528,0.0137
128.7250,2.6049,0.1524,0.0137
128.7320,2.6174,0.1470,0.0143
128.7440,2.6229,0.1441,0.0149
128.7730,2.6259,0.1425,0.0148
128.7780,2.6368,0.1362,0.0128
128.7990,2.6427,0.1328,0.0078
128.8260,2.6452,0.1312,0.0056
128.8500,2.6477,0.1324,0.0059
128.8810,2.6469,0.1355,0.0097
128.8890,2.6470,0.1390,0.0092
128.9060,2.6470,0.1393,0.0089
128.9320,2.6463,0.1436,0.0075
128.9580,2.6437,0.1448,0.0074
128.9850,2.6439,0.1455,0.0077
129.0120,2.6470,0.1468,0.0066
129.0160,2.6496,0.1468,0.0055
129.0410,2.6496,0.1457,0.0045
129.0480,2.6488,0.1475,0.0038
129.0850,2.6508,0.1518,0.0052
129.1100,2.6530,0.1580,0.0106
129.1380,2.6559,0.1637,0.0130
129.1660,2.6596,0.1713,0.0162
129.1890,2.6628,0.1751,0.0177
129.2120,2.6662,0.1766,0.0161
129.2420,2.6705,0.1767,0.0120
129.2470,2.6728,0.1769,0.0084
129.2640,2.6731,0.1770,0.0077
129.2930,2.6797,0.1748,0.0065
129.3050,2.6904,0.1696,0.0057
129.3200,2.6908,0.1694,0.0056
129.3540,2.6979,0.1609,0.0042
129.3890,2.7015,0.1563,0.0042
129.4530,2.7054,0.1543,0.0064
129.5000,2.7066,0.1535,0.0092
129.5070,2.7054,0.1551,0.0095
129.5260,2.7346,0.1536,0.0248
129.5480,2.7362,0.1534,0.0255
129.5800,2.7647,0.1465,0.0335
129.6040,2.7823,0.1424,0.0334
129.6340,2.7993,0.1418,0.0348
129.6640,2.8220,0.1369,0.0328
129.6950,2.8369,0.1305,0.0306
129.7120,2.8547,0.1221,0.0288
129.7240,2.8552,0.1218,0.0287
129.7510,2.8677,0.1160,0.0239
129.7660,2.8780,0.1123,0.0099
129.7890,2.8784,0.1122,0.0090
129.8190,2.8814,0.1159,0.0050
129.8490,2.8762,0.1264,0.0093
129.8730,2.8714,0.1360,0.0108
129.9010,2.8688,0.1411,0.0081
129.9280,2.8681,0.1428,0.0063
129.9520,2.8681,0.1445,0.0035
129.9850,2.8692,0.1461,0.0047
130.0060,2.8685,0.1485,0.0046
130.0370,2.8681,0.1490,0.0044
130.0650,2.8677,0.1503,0.0031
130.0740,2.8653,0.1548,0.0059
130.0970,2.8652,0.1570,0.0069
130.1270,2.8680,0.1722,0.0146
130.1560,2.8769,0.1888,0.0186
130.1840,2.8845,0.2030,0.0157
130.2180,2.8897,0.2109,0.0082
130.2460,2.8915,0.2147,0.0071
130.2770,2.8966,0.2173,0.0066
130.3120,2.9008,0.2150,0.0045
130.3400,2.9016,0.2125,0.0043
130.3750,2.9048,0.2127,0.0039
130.4050,2.9033,0.2176,0.0044
130.4320,2.9039,0.2194,0.0024
130.4640,2.9049,0.2188,0.0018
130.4730,2.9056,0.2116,0.0030
130.4870,2.9046,0.2072,0.0041
130.5090,2.9047,0.2071,0.0042
130.5380,2.9203,0.2012,0.0136
130.5650,2.9377,0.1958,0.0208
130.5980,2.9602,0.1869,0.0221
130.6220,2.9706,0.1798,0.0195
130.6510,2.9791,0.1768,0.0210
130.6860,2.9922,0.1765,0.0220
130.7190,2.9983,0.1773,0.0165
130.7490,3.0013,0.1803,0.0143
130.7790,3.0057,0.1852,0.0145
130.8030,3.0063,0.1922,0.0160
130.8090,3.0020,0.2014,0.0207
130.8380,3.0011,0.2052,0.0218
130.8640,3.0015,0.2164,0.0205
130.8890,3.0038,0.2276,0.0138
130.9010,3.0127,0.2356,0.0095
130.9190,3.0132,0.2358,0.0092
130.9260,3.0160,0.2350,0.0067
131.0280,3.0135,0.2256,0.0061
131.0500,3.0143,0.2266,0.0073
131.0790,3.0131,0.2298,0.0074
131.1060,3.0153,0.2358,0.0070
131.1610,3.0200,0.2381,0.0062
131.1660,3.0314,0.2402,0.0056
131.2190,3.0420,0.2394,0.0044
131.2690,3.0444,0.2393,0.0050
131.2890,3.0452,0.2316,0.0043
131.3050,3.0449,0.2266,0.0042
131.3350,3.0466,0.2217,0.0054
131.3400,3.0437,0.2207,0.0050
131.3580,3.0432,0.2207,0.0050
131.3630,3.0409,0.2215,0.0069
131.3970,3.0409,0.2215,0.0070
131.4260,3.0548,0.2186,0.0137
131.4560,3.0662,0.2144,0.0157
131.4900,3.0795,0.2101,0.0120
131.4940,3.0827,0.2056,0.0121
131.5200,3.0856,0.2038,0.0148
131.5460,3.0913,0.2031,0.0137
131.5580,3.0939,0.2049,0.0139
131.5830,3.0940,0.2050,0.0139
131.6120,3.0979,0.2094,0.0143
131.6170,3.1069,0.2118,0.0133
131.6430,3.1171,0.2112,0.0074
131.7290,3.1239,0.2143,0.0004
131.7560,3.1185,0.2262,0.0036
131.7880,3.1194,0.2314,0.0063
131.8150,3.1175,0.2322,0.0055
131.8250,3.1128,0.2320,0.0047
131.8610,3.1086,0.2366,0.0062
131.8770,3.1053,0.2439,0.0057
131.8990,3.1048,0.2444,0.0056
131.9210,3.0970,0.2486,0.0061
131.9650,3.1022,0.2517,0.0121
131.9910,3.1039,0.2469,0.0153
132.0180,3.1054,0.2442,0.0147
132.0530,3.1039,0.2453,0.0181
132.0640,3.1037,0.2426,0.0179
132.0900,3.1051,0.2385,0.0157
132.1190,3.1118,0.2343,0.0096
132.1490,3.1210,0.2288,0.0059
132.1790,3.1265,0.2300,0.0058
132.2080,3.1328,0.2271,0.0046
132.2410,3.1366,0.2248,0.0027
132.2440,3.1390,0.2243,0.0036
132.2640,3.1392,0.2244,0.0037
132.2920,3.1417,0.2246,0.0056
132.3170,3.1461,0.2218,0.0120
132.3450,3.1528,0.2163,0.0180
132.3980,3.1608,0.2111,0.0215
132.4070,3.1763,0.2095,0.0266
132.4210,3.1820,0.2089,0.0270
132.4540,3.1984,0.2041,0.0265
132.4670,3.2086,0.1971,0.0272
132.4840,3.2090,0.1968,0.0272
132.5120,3.2145,0.1885,0.0236
132.5370,3.2149,0.1826,0.0196
132.5630,3.2211,0.1819,0.0134
132.5700,3.2277,0.1836,0.0102
132.5910,3.2294,0.1842,0.0097
132.6200,3.2361,0.1883,0.0051
132.6480,3.2398,0.1985,0.0032
132.6730,3.2441,0.2046,0.0050
132.6990,3.2432,0.2099,0.0084
132.7550,3.2482,0.2205,0.0167
132.7840,3.2592,0.2236,0.0163
132.8120,3.2663,0.2214,0.0106
132.8360,3.2728,0.2218,0.0075
132.8710,3.2802,0.2245,0.0056
132.8980,3.2855,0.2247,0.0068
132.9270,3.2892,0.2209,0.0054
132.9570,3.2898,0.2157,0.0044
132.9880,3.2922,0.2102,0.0034
133.0180,3.2938,0.2117,0.0036
133.0490,3.2929,0.2134,0.0041
133.0790,3.2908,0.2191,0.0019
133.1110,3.2917,0.2216,0.0034
133.1400,3.3051,0.2219,0.0128
133.1990,3.3435,0.2092,0.0123
133.2430,3.3618,0.2062,0.0097
133.2750,3.3785,0.2005,0.0165
133.3020,3.3907,0.1941,0.0172
133.3380,3.3997,0.1920,0.0159
133.3710,3.4059,0.1896,0.0150
133.3840,3.4066,0.1893,0.0121
133.3960,3.4066,0.1892,0.0121
133.4230,3.4054,0.1891,0.0110
133.4320,3.4053,0.1919,0.0081
133.4560,3.4075,0.1924,0.0077
133.4760,3.4095,0.1957,0.0056
133.5000,3.4084,0.1978,0.0056
133.5280,3.4077,0.2063,0.0086
133.6100,3.4091,0.2110,0.0092
133.6670,3.4083,0.2244,0.0069
133.6880,3.4099,0.2275,0.0105
133.7010,3.4102,0.2272,0.0150
133.7410,3.4112,0.2373,0.0130
133.7440,3.4208,0.2421,0.0159
133.7650,3.4253,0.2435,0.0169
133.7890,3.4403,0.2458,0.0154
133.8160,3.4547,0.2462,0.0144
133.8410,3.4655,0.2434,0.0133
133.8680,3.4706,0.2405,0.0086
133.8950,3.4768,0.2410,0.0034
133.9010,3.4835,0.2417,0.0026
133.9320,3.4855,0.2435,0.0030
133.9670,3.4863,0.2441,0.0036
133.9850,3.4893,0.2453,0.0036
134.0070,3.4919,0.2486,0.0023
134.0390,3.4945,0.2556,0.0060
134.0710,3.4975,0.2575,0.0079
134.0960,3.5039,0.2539,0.0107
134.1260,3.5152,0.2471,0.0219
134.1870,3.5324,0.2348,0.0257
134.2170,3.5440,0.2266,0.0164
134.2250,3.5488,0.2216,0.0119
134.2530,3.5500,0.2192,0.0106
134.2810,3.5495,0.2112,0.0061
134.3020,3.5480,0.2085,0.0079
134.3280,3.5467,0.2057,0.0116
134.3530,3.5447,0.2004,0.0113
134.3610,3.5450,0.1969,0.0064
134.3830,3.5452,0.1969,0.0062
134.4140,3.5495,0.1998,0.0074
134.4220,3.5547,0.2027,0.0123
134.4500,3.5597,0.2040,0.0151
134.4750,3.5620,0.2029,0.0159
134.5010,3.5629,0.1989,0.0114
134.5310,3.5666,0.1968,0.0109
134.5630,3.5714,0.1954,0.0195
134.5940,3.5708,0.1984,0.0210
134.6240,3.5710,0.2025,0.0136
134.6490,3.5763,0.2038,0.0087
134.6730,3.5814,0.2046,0.0071
134.7190,3.5821,0.2064,0.0058
134.7440,3.5810,0.2034,0.0037
134.7680,3.5809,0.2032,0.0038
134.7870,3.5799,0.2003,0.0059
134.8040,3.5818,0.1998,0.0059
134.8170,3.5819,0.1996,0.0053
134.8420,3.5827,0.1992,0.0052
134.8720,3.5868,0.1971,0.0064
134.9000,3.5896,0.1931,0.0072
134.9340,3.5915,0.1890,0.0065
134.9650,3.5963,0.1839,0.0109
134.9920,3.6059,0.1772,0.0142
135.0170,3.6142,0.1720,0.0127
135.0470,3.6269,0.1610,0.0108
135.0730,3.6351,0.1568,0.0070
135.0790,3.6396,0.1512,0.0085
135.1030,3.6397,0.1510,0.0086
135.1120,3.6460,0.1491,0.0145
135.1310,3.6464,0.1492,0.0148
135.1620,3.6512,0.1509,0.0168
